course_id,skill_id,score,matched_by
udemy1_34802,esco_1101,0.5904,embedding
udemy2_1478640,esco_1362,0.5904,embedding
udemy2_2883302,esco_460,0.5904,embedding
udemy1_43417,esco_1960,0.5904,embedding
udemy1_18476,esco_487,0.5904,embedding
udemy2_1879550,esco_914,0.5904,embedding
udemy1_33006,esco_1023,0.5904,embedding
udemy2_349558,esco_1515,0.5904,embedding
udemy1_15139,esco_909,0.5904,embedding
udemy1_1639,esco_260,0.5904,embedding
udemy2_2920816,esco_1386,0.5904,embedding
udemy1_29919,esco_1181,0.5904,embedding
udemy2_3252520,esco_156,0.5904,embedding
udemy1_12893,esco_9,0.5904,embedding
udemy2_1039412,esco_1598,0.5904,embedding
udemy1_32554,esco_1023,0.5904,embedding
udemy1_15514,esco_260,0.5904,embedding
udemy1_19448,esco_775,0.5904,embedding
udemy1_6222,esco_491,0.5904,embedding
udemy1_15647,esco_938,0.5904,embedding
udemy1_12487,esco_923,0.5904,embedding
udemy1_4034,esco_671,0.5904,embedding
udemy1_41387,esco_8,0.5904,embedding
udemy1_9699,esco_1482,0.5904,embedding
udemy2_3363904,esco_492,0.5904,embedding
udemy1_25748,esco_1398,0.5904,embedding
udemy1_18235,esco_9,0.5904,embedding
udemy1_10201,esco_175,0.5904,embedding
udemy1_26931,esco_1023,0.5904,embedding
udemy1_8266,esco_1149,0.5904,embedding
udemy1_26577,esco_273,0.5904,embedding
udemy1_7519,esco_460,0.5904,embedding
udemy2_2192370,esco_1695,0.5904,embedding
udemy2_1572512,esco_1701,0.5904,embedding
udemy1_28198,esco_1340,0.5904,embedding
udemy1_14807,esco_1579,0.5904,embedding
udemy1_40017,esco_1955,0.5904,embedding
udemy1_16029,esco_9,0.5904,embedding
udemy2_3050730,esco_1965,0.5904,embedding
udemy1_15277,esco_945,0.5904,embedding
udemy1_31803,esco_1205,0.5904,embedding
udemy2_919632,esco_664,0.5904,embedding
udemy1_30001,esco_1958,0.5904,embedding
udemy2_2401582,esco_1003,0.5904,embedding
udemy1_4428,esco_295,0.5904,embedding
udemy1_16200,esco_1082,0.5904,embedding
udemy1_13632,esco_1282,0.5904,embedding
udemy2_3025488,esco_156,0.5904,embedding
udemy2_1302208,esco_156,0.5904,embedding
udemy2_1277856,esco_1765,0.5904,embedding
udemy1_31371,esco_1644,0.5904,embedding
udemy2_2292219,esco_1847,0.5904,embedding
udemy1_2665,esco_430,0.5904,embedding
udemy1_4710,esco_900,0.5904,embedding
udemy1_3176,esco_914,0.5904,embedding
udemy1_32762,esco_472,0.5904,embedding
udemy1_13140,esco_938,0.5904,embedding
udemy1_4061,esco_45,0.5904,embedding
udemy1_36647,esco_11,0.5904,embedding
udemy1_31429,esco_1837,0.5904,embedding
udemy1_10559,esco_1082,0.5904,embedding
udemy1_6979,esco_1963,0.5904,embedding
udemy1_1348,esco_295,0.5904,embedding
udemy2_2433096,esco_1598,0.5904,embedding
udemy1_42194,esco_1732,0.5904,embedding
udemy2_1870670,esco_207,0.5904,embedding
udemy2_377612,esco_1880,0.5904,embedding
udemy1_14773,esco_9,0.5904,embedding
udemy1_41677,esco_1718,0.5904,embedding
udemy1_5109,esco_21,0.5904,embedding
udemy1_31543,esco_1644,0.5904,embedding
udemy1_10725,esco_1827,0.5904,embedding
udemy1_29618,esco_480,0.5904,embedding
udemy1_22453,esco_359,0.5904,embedding
udemy1_6503,esco_1388,0.5904,embedding
udemy1_14653,esco_196,0.5904,embedding
udemy1_30792,esco_1149,0.5904,embedding
udemy1_17271,esco_1583,0.5904,embedding
udemy2_2592180,esco_484,0.5904,embedding
udemy1_820,esco_21,0.5904,embedding
udemy1_5513,esco_1709,0.5904,embedding
udemy1_37312,esco_1226,0.5904,embedding
udemy1_4788,esco_1344,0.5904,embedding
udemy1_11821,esco_923,0.5904,embedding
udemy1_3423,esco_730,0.5904,embedding
udemy1_34031,esco_1892,0.5904,embedding
udemy1_4174,esco_757,0.5904,embedding
udemy1_33411,esco_1331,0.5904,embedding
udemy2_1532764,esco_1963,0.5904,embedding
udemy1_18716,esco_1658,0.5904,embedding
udemy1_38281,esco_430,0.5904,embedding
udemy1_28756,esco_1923,0.5904,embedding
udemy1_13955,esco_1312,0.5904,embedding
udemy2_3373064,esco_1065,0.5904,embedding
udemy1_13927,esco_938,0.5904,embedding
udemy1_6274,esco_1659,0.5904,embedding
udemy2_487226,esco_1895,0.5904,embedding
udemy1_9219,esco_640,0.5904,embedding
udemy1_43684,esco_1675,0.5904,embedding
udemy1_34735,esco_1839,0.5904,embedding
udemy1_27534,esco_1887,0.5904,embedding
udemy1_29153,esco_482,0.5904,embedding
udemy1_3757,esco_527,0.5904,embedding
udemy1_10159,esco_9,0.5904,embedding
udemy1_20541,esco_852,0.5904,embedding
udemy1_10775,esco_665,0.5904,embedding
udemy1_40280,esco_1082,0.5904,embedding
udemy2_2508940,esco_1263,0.5903,embedding
udemy2_1390966,esco_472,0.5903,embedding
udemy1_31064,esco_1331,0.5903,embedding
udemy1_30530,esco_1644,0.5903,embedding
udemy1_17930,esco_9,0.5903,embedding
udemy1_10160,esco_1340,0.5903,embedding
udemy1_22138,esco_792,0.5903,embedding
udemy2_144762,esco_1371,0.5903,embedding
udemy1_18802,esco_456,0.5903,embedding
udemy1_9216,esco_1913,0.5903,embedding
udemy1_31337,esco_1885,0.5903,embedding
udemy1_37788,esco_565,0.5903,embedding
udemy2_213358,esco_515,0.5903,embedding
udemy1_14746,esco_175,0.5903,embedding
udemy1_18321,esco_738,0.5903,embedding
udemy1_10469,esco_175,0.5903,embedding
udemy1_39989,esco_1556,0.5903,embedding
udemy1_33582,esco_1496,0.5903,embedding
udemy1_7741,esco_922,0.5903,embedding
udemy1_7737,esco_847,0.5903,embedding
udemy1_3119,esco_847,0.5903,embedding
udemy1_11200,esco_563,0.5903,embedding
udemy1_29664,esco_1399,0.5903,embedding
udemy1_25500,esco_1402,0.5903,embedding
udemy1_13613,esco_1340,0.5903,embedding
udemy1_44302,esco_107,0.5903,embedding
udemy1_36143,esco_593,0.5903,embedding
udemy2_3137362,esco_1818,0.5903,embedding
udemy1_10451,esco_175,0.5903,embedding
edx_678,esco_1888,0.5903,embedding
udemy1_27252,esco_1779,0.5903,embedding
udemy1_24882,esco_1837,0.5903,embedding
udemy1_3949,esco_789,0.5903,embedding
udemy1_4747,esco_1659,0.5903,embedding
udemy1_35047,esco_312,0.5903,embedding
udemy2_2858324,esco_978,0.5903,embedding
udemy1_10047,esco_9,0.5903,embedding
udemy1_39907,esco_1187,0.5903,embedding
udemy1_8931,esco_1922,0.5903,embedding
udemy1_15174,esco_1717,0.5903,embedding
udemy1_9461,esco_445,0.5903,embedding
udemy1_4581,esco_847,0.5903,embedding
udemy1_3994,esco_1164,0.5903,embedding
udemy1_24393,esco_1229,0.5903,embedding
udemy1_30912,esco_1399,0.5903,embedding
udemy1_38859,esco_1380,0.5903,embedding
udemy1_2614,esco_1006,0.5903,embedding
udemy1_27311,esco_443,0.5903,embedding
udemy2_3373678,esco_1217,0.5903,embedding
udemy1_22582,esco_595,0.5903,embedding
udemy2_2147416,esco_1664,0.5903,embedding
udemy1_28777,esco_1949,0.5903,embedding
udemy1_11715,esco_989,0.5903,embedding
udemy2_2649422,esco_1664,0.5903,embedding
udemy1_25499,esco_1136,0.5903,embedding
udemy1_28088,esco_443,0.5903,embedding
udemy2_2980378,esco_1860,0.5903,embedding
udemy1_44302,esco_297,0.5903,embedding
udemy1_41246,esco_929,0.5903,embedding
udemy1_33129,esco_1476,0.5903,embedding
udemy1_31418,esco_111,0.5903,embedding
udemy1_19386,esco_242,0.5903,embedding
udemy1_315,esco_352,0.5903,embedding
udemy2_2949966,esco_914,0.5903,embedding
udemy1_24749,esco_606,0.5903,embedding
udemy1_43992,esco_1215,0.5903,embedding
udemy1_25206,esco_952,0.5903,embedding
udemy1_27580,esco_1837,0.5903,embedding
udemy2_3279190,esco_1311,0.5903,embedding
udemy1_26962,esco_1402,0.5903,embedding
udemy1_23772,esco_456,0.5903,embedding
udemy1_21095,esco_760,0.5903,embedding
udemy2_443056,esco_224,0.5903,embedding
udemy2_704826,esco_922,0.5903,embedding
udemy1_31673,esco_1768,0.5903,embedding
udemy1_4832,esco_789,0.5903,embedding
udemy2_722134,esco_1963,0.5903,embedding
udemy2_2230730,esco_1709,0.5903,embedding
udemy1_14630,esco_692,0.5903,embedding
udemy1_31599,esco_1033,0.5903,embedding
udemy2_2166890,esco_1843,0.5903,embedding
udemy1_12249,esco_593,0.5903,embedding
udemy1_31617,esco_909,0.5903,embedding
udemy1_30996,esco_1837,0.5903,embedding
udemy1_12240,esco_1827,0.5903,embedding
udemy1_1102,esco_156,0.5903,embedding
udemy1_40338,esco_175,0.5903,embedding
udemy2_2431946,esco_1263,0.5903,embedding
udemy1_17139,esco_663,0.5903,embedding
udemy2_3167998,esco_1922,0.5903,embedding
udemy1_17381,esco_1583,0.5903,embedding
udemy1_30005,esco_1763,0.5903,embedding
udemy2_2832856,esco_1032,0.5903,embedding
udemy1_3037,esco_847,0.5903,embedding
udemy1_38480,esco_1536,0.5903,embedding
udemy1_26093,esco_847,0.5903,embedding
udemy2_2134190,esco_129,0.5903,embedding
udemy2_2436280,esco_1598,0.5903,embedding
udemy2_3409956,esco_20,0.5903,embedding
udemy1_16420,esco_1181,0.5903,embedding
udemy1_27540,esco_717,0.5903,embedding
udemy1_34480,esco_1033,0.5903,embedding
udemy1_39696,esco_740,0.5903,embedding
udemy1_5820,esco_783,0.5903,embedding
udemy1_5421,esco_1659,0.5903,embedding
udemy1_24388,esco_456,0.5903,embedding
udemy2_2744000,esco_909,0.5903,embedding
udemy1_14545,esco_1331,0.5903,embedding
udemy2_2635130,esco_295,0.5903,embedding
udemy2_2395206,esco_1390,0.5903,embedding
udemy1_12487,esco_1082,0.5903,embedding
udemy2_1792084,esco_1003,0.5903,embedding
udemy1_8185,esco_1923,0.5903,embedding
udemy1_41381,esco_196,0.5903,embedding
udemy1_15660,esco_260,0.5903,embedding
udemy1_15248,esco_945,0.5903,embedding
udemy1_26873,esco_480,0.5903,embedding
udemy2_921800,esco_1922,0.5903,embedding
udemy2_3418930,esco_21,0.5903,embedding
udemy1_31602,esco_480,0.5903,embedding
udemy1_36344,esco_1226,0.5903,embedding
udemy1_16290,esco_1082,0.5903,embedding
udemy1_28495,esco_1023,0.5903,embedding
udemy1_16294,esco_1262,0.5903,embedding
udemy1_19867,esco_120,0.5903,embedding
udemy1_33280,esco_1292,0.5903,embedding
udemy2_1155820,esco_295,0.5903,embedding
udemy1_14079,esco_1331,0.5903,embedding
udemy1_14592,esco_1722,0.5903,embedding
udemy2_1721104,esco_847,0.5903,embedding
udemy1_3577,esco_1922,0.5903,embedding
udemy1_33193,esco_1213,0.5903,embedding
udemy2_2305282,esco_21,0.5903,embedding
udemy1_10674,esco_260,0.5903,embedding
udemy1_19032,esco_1088,0.5903,embedding
udemy1_5261,esco_207,0.5903,embedding
udemy2_1910876,esco_207,0.5903,embedding
udemy1_30461,esco_606,0.5903,embedding
udemy2_315904,esco_129,0.5903,embedding
udemy1_4286,esco_789,0.5903,embedding
udemy1_14865,esco_1340,0.5903,embedding
udemy1_24803,esco_1023,0.5903,embedding
udemy2_1461408,esco_1709,0.5903,embedding
udemy2_3308926,esco_1843,0.5903,embedding
udemy1_11617,esco_9,0.5903,embedding
udemy2_1328882,esco_244,0.5903,embedding
udemy1_35113,esco_663,0.5903,embedding
udemy2_3043232,esco_1627,0.5903,embedding
udemy1_26425,esco_1887,0.5903,embedding
udemy1_2396,esco_1958,0.5903,embedding
udemy1_34530,esco_606,0.5903,embedding
udemy1_22332,esco_219,0.5903,embedding
udemy1_30859,esco_1958,0.5903,embedding
udemy1_9531,esco_156,0.5903,embedding
udemy1_34230,esco_1779,0.5902,embedding
udemy2_1764216,esco_941,0.5902,embedding
udemy1_7217,esco_1878,0.5902,embedding
udemy1_28453,esco_480,0.5902,embedding
udemy1_34530,esco_1949,0.5902,embedding
udemy1_2875,esco_527,0.5902,embedding
udemy2_1981142,esco_396,0.5902,embedding
udemy2_538984,esco_1880,0.5902,embedding
udemy1_26821,esco_478,0.5902,embedding
udemy1_40843,esco_610,0.5902,embedding
udemy1_2430,esco_129,0.5902,embedding
udemy2_687824,esco_68,0.5902,embedding
udemy2_2904895,esco_914,0.5902,embedding
udemy1_2439,esco_224,0.5902,embedding
udemy1_41213,esco_76,0.5902,embedding
udemy2_2751952,esco_362,0.5902,embedding
udemy1_35502,esco_582,0.5902,embedding
udemy1_10016,esco_1579,0.5902,embedding
udemy2_1179464,esco_681,0.5902,embedding
udemy1_40434,esco_1666,0.5902,embedding
udemy2_2590858,esco_746,0.5902,embedding
edx_173,esco_1000,0.5902,embedding
udemy1_38443,esco_1520,0.5902,embedding
udemy1_33203,esco_909,0.5902,embedding
udemy2_1723876,esco_1910,0.5902,embedding
udemy1_6354,esco_730,0.5902,embedding
udemy1_27719,esco_1949,0.5902,embedding
udemy1_17618,esco_1717,0.5902,embedding
udemy2_1511722,esco_352,0.5902,embedding
udemy1_41117,esco_1194,0.5902,embedding
udemy1_14640,esco_9,0.5902,embedding
udemy1_4878,esco_1913,0.5902,embedding
udemy1_5162,esco_1765,0.5902,embedding
udemy1_29561,esco_480,0.5902,embedding
udemy2_2436100,esco_922,0.5902,embedding
udemy1_13067,esco_487,0.5902,embedding
udemy1_32868,esco_443,0.5902,embedding
udemy2_532054,esco_1455,0.5902,embedding
udemy1_40885,esco_372,0.5902,embedding
udemy1_21418,esco_803,0.5902,embedding
udemy1_18545,esco_1082,0.5902,embedding
udemy1_30354,esco_480,0.5902,embedding
udemy2_2707432,esco_977,0.5902,embedding
udemy1_30651,esco_1213,0.5902,embedding
udemy2_2634464,esco_1101,0.5902,embedding
udemy1_44032,esco_11,0.5902,embedding
udemy1_31780,esco_1885,0.5902,embedding
udemy1_6417,esco_1615,0.5902,embedding
udemy1_20276,esco_1608,0.5902,embedding
udemy1_31351,esco_1887,0.5902,embedding
udemy1_43739,esco_776,0.5902,embedding
udemy2_2196288,esco_1015,0.5902,embedding
udemy1_32294,esco_178,0.5902,embedding
udemy1_29794,esco_1949,0.5902,embedding
udemy1_26329,esco_480,0.5902,embedding
udemy1_39093,esco_867,0.5902,embedding
udemy1_3589,esco_847,0.5902,embedding
udemy1_39675,esco_1768,0.5902,embedding
udemy1_30382,esco_606,0.5902,embedding
udemy1_22308,esco_357,0.5902,embedding
udemy1_32922,esco_1885,0.5902,embedding
udemy1_8642,esco_1887,0.5902,embedding
udemy2_2455418,esco_1762,0.5902,embedding
udemy1_12424,esco_1146,0.5902,embedding
udemy1_26185,esco_277,0.5902,embedding
udemy1_19487,esco_6,0.5902,embedding
udemy2_2857972,esco_452,0.5902,embedding
udemy1_11843,esco_260,0.5902,embedding
coursera_41,esco_693,0.5902,embedding
udemy1_33490,esco_1885,0.5902,embedding
udemy1_29488,esco_1949,0.5902,embedding
udemy1_29811,esco_1391,0.5902,embedding
udemy2_362738,esco_1491,0.5902,embedding
udemy1_884,esco_1925,0.5902,embedding
udemy1_24294,esco_595,0.5902,embedding
udemy1_8930,esco_567,0.5902,embedding
udemy2_3115684,esco_494,0.5902,embedding
udemy1_43740,esco_816,0.5902,embedding
coursera_482,esco_516,0.5902,embedding
udemy1_15262,esco_1282,0.5902,embedding
udemy1_23359,esco_120,0.5902,embedding
udemy1_3042,esco_129,0.5902,embedding
udemy1_21756,esco_1229,0.5902,embedding
udemy2_2615108,esco_1101,0.5902,embedding
udemy1_25549,esco_1644,0.5902,embedding
udemy1_7791,esco_1101,0.5902,embedding
udemy2_1710904,esco_1210,0.5902,embedding
udemy1_11166,esco_175,0.5902,embedding
udemy2_2846110,esco_68,0.5902,embedding
udemy1_28824,esco_1923,0.5902,embedding
udemy1_34038,esco_1644,0.5902,embedding
udemy1_14898,esco_945,0.5902,embedding
udemy1_21758,esco_1229,0.5902,embedding
udemy1_324,esco_111,0.5902,embedding
udemy1_34198,esco_1476,0.5902,embedding
udemy2_1178392,esco_109,0.5902,embedding
udemy1_7284,esco_1274,0.5902,embedding
udemy1_7286,esco_1076,0.5902,embedding
udemy1_35638,esco_623,0.5902,embedding
udemy1_24998,esco_1313,0.5902,embedding
udemy1_27228,esco_1149,0.5902,embedding
udemy1_20841,esco_1019,0.5902,embedding
udemy1_13621,esco_1598,0.5902,embedding
udemy1_32767,esco_1203,0.5902,embedding
udemy1_18017,esco_9,0.5902,embedding
udemy1_27771,esco_1765,0.5902,embedding
udemy1_32601,esco_952,0.5902,embedding
udemy2_1156296,esco_1181,0.5902,embedding
udemy1_13377,esco_332,0.5902,embedding
udemy1_10691,esco_1579,0.5902,embedding
udemy2_1831944,esco_1311,0.5902,embedding
udemy2_771454,esco_355,0.5902,embedding
udemy1_7563,esco_295,0.5902,embedding
udemy2_851896,esco_516,0.5902,embedding
udemy1_38567,esco_915,0.5902,embedding
udemy2_2662338,esco_1344,0.5902,embedding
udemy1_28844,esco_480,0.5902,embedding
udemy2_1616796,esco_1913,0.5902,embedding
udemy1_32832,esco_952,0.5902,embedding
udemy1_32904,esco_1402,0.5902,embedding
udemy2_1204520,esco_900,0.5902,embedding
udemy2_1643948,esco_1291,0.5902,embedding
udemy1_21908,esco_1936,0.5902,embedding
udemy1_40249,esco_712,0.5902,embedding
udemy2_1824412,esco_1880,0.5902,embedding
udemy1_26059,esco_952,0.5902,embedding
udemy1_39589,esco_1215,0.5902,embedding
udemy2_2959296,esco_516,0.5902,embedding
udemy1_14986,esco_608,0.5902,embedding
udemy2_2781532,esco_516,0.5902,embedding
udemy2_1456380,esco_366,0.5902,embedding
udemy1_11487,esco_9,0.5902,embedding
udemy1_21138,esco_1380,0.5902,embedding
coursera_155,esco_286,0.5902,embedding
udemy1_28497,esco_1292,0.5902,embedding
udemy2_2275943,esco_900,0.5902,embedding
udemy2_2317328,esco_1149,0.5902,embedding
udemy1_33514,esco_1887,0.5902,embedding
udemy1_19339,esco_1036,0.5902,embedding
udemy1_12613,esco_1340,0.5902,embedding
udemy1_11500,esco_1718,0.5902,embedding
udemy1_12644,esco_1695,0.5902,embedding
udemy1_17053,esco_665,0.5902,embedding
udemy1_11971,esco_9,0.5902,embedding
udemy2_2310306,esco_730,0.5902,embedding
udemy1_9542,esco_260,0.5901,embedding
udemy1_38783,esco_1605,0.5901,embedding
udemy2_3223709,esco_789,0.5901,embedding
udemy1_22969,esco_595,0.5901,embedding
udemy1_37339,esco_9,0.5901,embedding
udemy2_3275942,esco_970,0.5901,embedding
udemy1_7582,esco_1006,0.5901,embedding
udemy2_1095124,esco_1691,0.5901,embedding
udemy2_3072158,esco_720,0.5901,embedding
udemy1_5491,esco_914,0.5901,embedding
udemy2_3037536,esco_1208,0.5901,embedding
udemy2_2413862,esco_914,0.5901,embedding
udemy2_2413862,esco_1159,0.5901,embedding
udemy1_1879,esco_1517,0.5901,embedding
udemy2_3198774,esco_207,0.5901,embedding
udemy1_23207,esco_120,0.5901,embedding
udemy2_682346,esco_1713,0.5901,embedding
udemy1_3999,esco_494,0.5901,embedding
udemy2_2014178,esco_1412,0.5901,embedding
udemy1_12420,esco_1913,0.5901,embedding
udemy1_526,esco_1303,0.5901,embedding
udemy2_3254142,esco_61,0.5901,embedding
udemy1_27471,esco_1644,0.5901,embedding
udemy2_2690382,esco_61,0.5901,embedding
udemy2_3319714,esco_1065,0.5901,embedding
udemy1_41693,esco_525,0.5901,embedding
udemy1_37920,esco_623,0.5901,embedding
udemy1_4320,esco_1496,0.5901,embedding
udemy1_4661,esco_362,0.5901,embedding
udemy1_23898,esco_1380,0.5901,embedding
udemy2_643206,esco_978,0.5901,embedding
udemy2_89340,esco_109,0.5901,embedding
udemy1_40827,esco_813,0.5901,embedding
udemy2_3080300,esco_510,0.5901,embedding
udemy2_2958430,esco_1478,0.5901,embedding
udemy2_1705508,esco_1592,0.5901,embedding
udemy2_3074042,esco_256,0.5901,embedding
udemy1_10748,esco_945,0.5901,embedding
udemy1_37611,esco_1463,0.5901,embedding
udemy2_27970,esco_228,0.5901,embedding
udemy1_20271,esco_120,0.5901,embedding
udemy1_43171,esco_271,0.5901,embedding
udemy1_13033,esco_631,0.5901,embedding
udemy1_34871,esco_370,0.5901,embedding
udemy1_30942,esco_1023,0.5901,embedding
udemy1_33544,esco_178,0.5901,embedding
udemy2_2495968,esco_1860,0.5901,embedding
udemy1_10061,esco_1082,0.5901,embedding
udemy2_1953800,esco_861,0.5901,embedding
udemy1_2968,esco_1517,0.5901,embedding
udemy2_2991942,esco_256,0.5901,embedding
udemy1_6342,esco_224,0.5901,embedding
udemy1_5963,esco_861,0.5901,embedding
udemy1_26404,esco_1949,0.5901,embedding
udemy1_2814,esco_1006,0.5901,embedding
udemy1_13274,esco_175,0.5901,embedding
udemy1_17781,esco_1717,0.5901,embedding
udemy1_33309,esco_443,0.5901,embedding
udemy1_36955,esco_372,0.5901,embedding
udemy2_2618840,esco_68,0.5901,embedding
udemy2_1252710,esco_396,0.5901,embedding
udemy2_2968752,esco_513,0.5901,embedding
udemy1_37735,esco_11,0.5901,embedding
udemy1_24565,esco_120,0.5901,embedding
udemy2_3034278,esco_1311,0.5901,embedding
udemy1_21380,esco_1933,0.5901,embedding
udemy1_42069,esco_1283,0.5901,embedding
udemy1_12046,esco_594,0.5901,embedding
udemy2_739854,esco_1925,0.5901,embedding
udemy1_29355,esco_952,0.5901,embedding
udemy1_20030,esco_7,0.5901,embedding
udemy2_2997152,esco_1598,0.5901,embedding
udemy1_37183,esco_219,0.5901,embedding
udemy1_41438,esco_1222,0.5901,embedding
udemy1_10473,esco_923,0.5901,embedding
udemy2_2123844,esco_977,0.5901,embedding
udemy1_41241,esco_1913,0.5901,embedding
udemy1_25536,esco_1765,0.5901,embedding
udemy1_40309,esco_1804,0.5901,embedding
udemy1_28698,esco_1222,0.5901,embedding
udemy2_2221562,esco_1597,0.5901,embedding
udemy1_1085,esco_692,0.5901,embedding
udemy2_1874204,esco_1265,0.5901,embedding
