skill_id,esco_uri,skill_label,skill_alias,parent_1,parent_2,parent_3,parent_4,is_green,is_digital,is_language,is_research,demand_frequency,avg_fit_score
esco_988,http://data.europa.eu/esco/skill/7a66b8a3-502f-408e-ac69-46e72dec6ede,deal with pressure from unexpected circumstances,respond positively to unexpected events,cope with stress,maintaining a positive attitude,self-management skills and competences,transversal skills and competences,False,False,False,False,4,80.0
esco_989,http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,develop strategy to solve problems,decide priorities,developing objectives and strategies,developing objectives and strategies,management skills,skills,False,False,False,False,6,90.0
esco_990,http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49,work efficiently,efficiently work,working efficiently,self-management skills and competences,transversal skills and competences,,False,False,False,False,24,83.33333333333333
esco_991,http://data.europa.eu/esco/skill/7a9c3fa5-a9bb-46a0-8b5b-4d87427c8b76,monitor processing conditions,monitor process conditions,think critically,"processing information, ideas and concepts",thinking skills and competences,transversal skills and competences,False,False,False,False,2,80.0
esco_992,http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,analyse ICT system,,working with computers,working with computers,working with computers,skills,False,True,False,False,3,50.0
esco_993,http://data.europa.eu/esco/skill/7add3681-17b6-4027-8a9d-ee92d2b96a42,manage workflow processes,managing workflow processes,following instructions and procedures,working with others,"communication, collaboration and creativity",skills,False,False,False,False,8,76.25
esco_994,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674,coordinate engineering teams,engineering team coordinating,lead others,leading others,social and communication skills and competences,transversal skills and competences,False,False,False,False,2,80.0
esco_995,http://data.europa.eu/esco/skill/7afd29d7-9c9f-4151-83f2-562b8c94a3af,apply transportation management concepts,apply concepts of transportation management,following instructions and procedures,working with others,"communication, collaboration and creativity",skills,True,False,False,False,4,75.0
esco_996,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787,computer science,,software and applications development and analysis,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,6,50.0
esco_997,http://data.europa.eu/esco/skill/7b969ac9-f085-4afb-a480-c5210fb4da7d,milling machines,mill machine,environmental protection technology,engineering and engineering trades,"engineering, manufacturing and construction",knowledge,False,False,False,False,2,100.0
esco_998,http://data.europa.eu/esco/skill/7c05199f-7b03-4a4a-afee-7c9dfcf9066a,plan resource allocation,,allocating and controlling physical resources,allocating and controlling resources,management skills,skills,False,False,False,False,1,80.0
esco_999,http://data.europa.eu/esco/skill/7c228b9e-4989-4572-a9d1-f73963631361,conduct physical examinations,,diagnosing health conditions,"conducting studies, investigations and examinations",information skills,skills,False,False,False,False,4,100.0
esco_1000,http://data.europa.eu/esco/skill/7c3cde53-9ff7-4e82-8396-13fdfadd3432,design buildings,building design,designing structures or facilities,designing systems and products,"communication, collaboration and creativity",skills,False,False,False,False,5,100.0
esco_1001,http://data.europa.eu/esco/skill/7c632656-361e-4db1-8d69-b9f85d6be0d0,operate industrial equipment,,operating machinery for the manufacture of products,operating machinery for the manufacture of products,working with machinery and specialised equipment,skills,False,False,False,False,6,81.66666666666667
esco_1002,http://data.europa.eu/esco/skill/7c821387-b428-4f75-b5a7-7b038aa81cfd,use a warehouse management system,managing a warehouse management system,working with computers,working with computers,working with computers,skills,False,True,False,False,1,100.0
esco_1003,http://data.europa.eu/esco/skill/7ca5d3c2-2cea-4fac-88e4-f2955c5b705c,use IT systems for commercial purposes,using IT systems for commercial purposes,"using digital tools for collaboration, content creation and problem solving","using digital tools for collaboration, content creation and problem solving",working with computers,skills,False,True,False,False,1,80.0
esco_1004,http://data.europa.eu/esco/skill/7cd6de25-f691-4aac-81a2-a9d09b004b38,use hand tools,use of hand tools,"use equipment, tools or technology with precision",manipulating and controlling objects and equipment,physical and manual skills and competences,transversal skills and competences,False,False,False,False,1,100.0
esco_1005,http://data.europa.eu/esco/skill/7d092d81-d1e2-4c34-b3cb-c1c9f2e68b7d,finish project within budget,complete project within budget,meet commitments,working efficiently,self-management skills and competences,transversal skills and competences,False,False,False,False,1,80.0
esco_1006,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,use automatic programming,use visual programming,programming computer systems,programming computer systems,working with computers,skills,False,True,False,False,2,65.0
esco_1007,http://data.europa.eu/esco/skill/7d23c508-c007-4221-bb84-0c9a479b8ea6,show intercultural awareness,demonstrate intercultural awareness,working with others,working with others,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_1008,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0,cost management,managing costs,management and administration,business and administration,"business, administration and law",knowledge,False,False,False,False,17,91.17647058823529
esco_1009,http://data.europa.eu/esco/skill/7d4e4636-f136-46f6-ae23-2a7639d6b861,geodesy,,earth sciences,physical sciences,"natural sciences, mathematics and statistics",knowledge,False,False,False,False,1,50.0
esco_1010,http://data.europa.eu/esco/skill/7d913551-e17a-40ba-baf7-48d0c3b12e50,predictive maintenance,predictive maintenance techniques,"engineering, manufacturing and construction not elsewhere classified","engineering, manufacturing and construction not elsewhere classified","engineering, manufacturing and construction",knowledge,False,True,False,False,1,100.0
esco_1011,http://data.europa.eu/esco/skill/7d9bace0-63d0-4848-ac87-350a98082c12,participate actively in civic life,be involved in civic activities,applying civic skills and competences,life skills and competences,transversal skills and competences,,False,False,False,False,1,80.0
esco_1012,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9,think critically,apply critical thinking,"processing information, ideas and concepts",thinking skills and competences,transversal skills and competences,,False,False,False,True,99,98.38383838383838
esco_1013,http://data.europa.eu/esco/skill/7ddbfce9-902d-4d1c-b751-30274f4b49ce,document evidence,record information,recording legal information,documenting and recording information,information skills,skills,False,False,False,False,3,80.0
esco_1014,http://data.europa.eu/esco/skill/7de3b70e-2568-420a-8528-69523d323e7a,keep time accurately,measure the passage of time accurately,manage time,working efficiently,self-management skills and competences,transversal skills and competences,False,False,False,False,2,65.0
esco_1015,http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,developing educational programmes,,developing objectives and strategies,management skills,skills,,False,False,False,False,1,100.0
esco_1016,http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,performing risk analysis and management,,analysing and evaluating information and data,information skills,skills,,False,False,False,False,1,100.0
esco_1017,http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,execute ICT audits,,"evaluating systems, programmes, equipment and products",analysing and evaluating information and data,information skills,skills,False,True,False,False,1,80.0
esco_1018,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833,statistics,statistical analysis,statistics,mathematics and statistics,"natural sciences, mathematics and statistics",knowledge,False,False,False,False,5,84.0
esco_1019,http://data.europa.eu/esco/skill/7ee872de-db39-4ae3-8e19-75d1a2cdf697,develop learning curriculum,design teaching and training plans,developing educational programmes,developing objectives and strategies,management skills,skills,False,False,False,False,4,90.0
esco_1020,http://data.europa.eu/esco/skill/7ee9fb56-91b1-4363-b51f-ea54ae1b5761,negotiate price,discuss prices,negotiating and managing contracts and agreements,negotiating,"communication, collaboration and creativity",skills,False,False,False,False,1,80.0
esco_1021,http://data.europa.eu/esco/skill/7f18039d-dfae-471b-9daa-507f6b2d2842,urban planning,land use planning,architecture and town planning,architecture and construction,"engineering, manufacturing and construction",knowledge,False,False,False,False,17,74.70588235294117
esco_1022,http://data.europa.eu/esco/skill/7f27f1ff-2e17-4b69-990e-c23334478313,assessment of risks and threats,,database and network design and administration,information and communication technologies (icts),information and communication technologies (icts),knowledge,False,True,False,False,3,80.0
esco_1023,http://data.europa.eu/esco/skill/7fb699d9-182a-430e-b7a0-6d8ed05c284b,graphic design,graphic designing,audio-visual techniques and media production,arts,arts and humanities,knowledge,False,True,False,False,16,94.375
esco_1024,http://data.europa.eu/esco/skill/7fc4c18a-68f3-425a-aadf-f83633be47a1,learning technologies,,education science,education,education,knowledge,False,True,False,False,5,50.0
